"orf_id_short","logFC","AveExpr","t","P.Value","adj.P.Val","B","orf_id_original","taxid","rank","taxonomy","score","matches","aligned","coverage","lineage"
"virus_comp_1133_cycle_1",0.0637008182504209,1.33290817671723,3.53060912476897,0.000495131124066377,0.00107433235456429,-0.52547372569417,"virus_comp_1133_cycle_1_9",1,"no rank","root",10,10,10,1,"1"
"virus_comp_1133_cycle_1",0.0439078885425335,1.41314707487186,2.40464113648623,0.0169528831455677,0.0211385545637187,-3.67836643262012,"virus_comp_1133_cycle_1_10",1,"no rank","root",10,10,10,1,"1"
"virus_comp_1135_cycle_1",0.0464219623908395,1.46878101140376,2.42883308079704,0.015802777081381,0.0198975630861373,-3.63609429064533,"virus_comp_1135_cycle_1_3",2832643,"species","Caudoviricetes sp.",8,6,5,0.98,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1135_cycle_1",0.0507891195038127,1.3968789091019,2.72239073228214,0.00699799027139879,0.00977436684646462,-2.91193917739555,"virus_comp_1135_cycle_1_2",2832643,"species","Caudoviricetes sp.",8,6,5,0.98,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1142_cycle_1",0.0593930606920021,1.16494855395169,3.52811352491794,0.000520179482098886,0.00111923269032067,-0.568085014895419,"virus_comp_1142_cycle_1_3",1,"no rank","root",7,5,5,1,"1"
"virus_comp_1144_cycle_1",0.0519090143196063,1.24443753650839,2.65268585382364,0.00861339056014782,0.0116849104783706,-3.09282788719155,"virus_comp_1144_cycle_1_2",1,"no rank","root",6,4,4,1,"1"
"virus_comp_11535_cycle_1",0.0432302394894575,1.39628941708585,2.06981019871765,0.0393802011113897,0.0456344715283789,-4.37635623707626,"virus_comp_11535_cycle_1_1",1636582,"no rank","Lactococcus phage 936 group phage PhiL.6",2,2,1,0.5,"10239;2731341;2731360;2731618;2731619;1623305;2845455;1636582"
"virus_comp_1171_cycle_1",0.0489201354095988,1.24313976511523,3.16971998068197,0.00168506485253741,0.00291568112762579,-1.64151005781289,"virus_comp_1171_cycle_1_7",1,"no rank","root",20,18,18,1,"1"
"virus_comp_1173_cycle_1",0.0700188602481405,1.27401521703664,3.32701335052529,0.00101859345336289,0.00190769769848451,-1.17532618321569,"virus_comp_1173_cycle_1_14",2731619,"class","Caudoviricetes",34,25,14,0.59,"10239;2731341;2731360;2731618;2731619"
"virus_comp_1173_cycle_1",0.0623334414344427,1.48093183913655,3.0852720355232,0.00222252746836087,0.00368773747081685,-1.87442351930148,"virus_comp_1173_cycle_1_5",2731619,"class","Caudoviricetes",34,25,14,0.59,"10239;2731341;2731360;2731618;2731619"
"virus_comp_1173_cycle_1",0.0599312273300927,1.41716748736529,2.71084643595145,0.00710290928549605,0.00990894401529093,-2.90757617597118,"virus_comp_1173_cycle_1_6",2731619,"class","Caudoviricetes",34,25,14,0.59,"10239;2731341;2731360;2731618;2731619"
"virus_comp_11746_cycle_1",0.070376147821356,1.24338648610663,3.95395486726455,0.000268455136087293,0.000662685944258175,0.18923642150576,"virus_comp_11746_cycle_1_4",1,"no rank","root",8,6,6,1,"1"
"virus_comp_11746_cycle_1",0.07670504152327,1.37695577556689,3.976745421173,0.000159384892991596,0.00045009153249525,0.605617775409395,"virus_comp_11746_cycle_1_1",1,"no rank","root",8,6,6,1,"1"
"virus_comp_12_cycle_1",0.0446760089205311,1.27755398645969,2.31896078204726,0.021190881896407,0.0258242939022073,-3.88201629210815,"virus_comp_12_cycle_1_1",1,"no rank","root",21,15,15,1,"1"
"virus_comp_12_cycle_1",0.0407044342227049,1.29480981980983,2.49760004063704,0.0131975324380099,0.0169212264573818,-3.46521116943996,"virus_comp_12_cycle_1_9",1,"no rank","root",21,15,15,1,"1"
"virus_comp_12_cycle_1",0.0455145053580029,1.47773734395219,2.42312737208615,0.0159830031857972,0.0201026027018754,-3.62326176092273,"virus_comp_12_cycle_1_2",1,"no rank","root",21,15,15,1,"1"
"virus_comp_12_cycle_1",0.044594024826727,1.36625476577437,2.69488681186239,0.00748272954065969,0.0103452202196927,-2.96851454003436,"virus_comp_12_cycle_1_3",1,"no rank","root",21,15,15,1,"1"
"virus_comp_12035_cycle_1",0.106210440592653,1.77328342691125,5.370321816461,1.71438146830741e-07,7.08100774320543e-06,6.93117962603277,"virus_comp_12035_cycle_1_2",38018,"species","Bacteriophage sp.",5,1,1,1,"10239;12333;38018"
"virus_comp_12035_cycle_1",0.115682074995953,1.7545649396219,5.49915369408186,8.94834024463058e-08,4.59944688574012e-06,7.54726993671745,"virus_comp_12035_cycle_1_1",38018,"species","Bacteriophage sp.",5,1,1,1,"10239;12333;38018"
"virus_comp_12390_cycle_1",0.0447572164711227,1.32760896578391,2.14813856864611,0.0328582297491716,0.038756290367075,-4.23404844561839,"virus_comp_12390_cycle_1_2",1623305,"genus","Skunavirus",2,2,1,0.5,"10239;2731341;2731360;2731618;2731619;1623305"
"virus_comp_12579_cycle_1",0.0760688540424133,1.23384333681955,4.53792706732603,1.01702326931535e-05,7.23807637515818e-05,3.09195503488341,"virus_comp_12579_cycle_1_1",1,"no rank","root",6,2,2,1,"1"
"virus_comp_12586_cycle_1",0.0624034168380896,1.35069514200192,3.12088878521616,0.00197276201197422,0.00334040888264742,-1.77850402979485,"virus_comp_12586_cycle_1_2",2029670,"no rank","Lactococcus phage 63302",2,1,1,1,"10239;2731341;2731360;2731618;2731619;1623305;2845178;2029670"
"virus_comp_126_cycle_1",0.0902155643573397,1.20191120326332,4.71652275877367,9.17930360607995e-06,6.8489449164074e-05,3.26212149364006,"virus_comp_126_cycle_1_138",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_126_cycle_1",0.0994716577415869,1.27125966542864,4.8948275930506,4.69080902082225e-06,4.73792194985235e-05,3.90248679482861,"virus_comp_126_cycle_1_207",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_126_cycle_1",0.0972163185371627,1.30272632415887,5.08714129613942,1.61675217785628e-06,2.56133410094629e-05,4.88319467794314,"virus_comp_126_cycle_1_209",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_126_cycle_1",0.0872756979864693,1.20514777906914,5.31805766774624,7.17630281606111e-07,1.52282462509627e-05,5.66756486945341,"virus_comp_126_cycle_1_217",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_126_cycle_1",0.0940711066699246,1.2681949268713,5.37617832914879,3.93794444718654e-07,1.09740548269186e-05,6.20661661859809,"virus_comp_126_cycle_1_210",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_126_cycle_1",0.0850687213877434,1.25912950054078,4.27424744688474,5.30708683847444e-05,0.000206242044051847,1.62026308949157,"virus_comp_126_cycle_1_195",10239,"superkingdom","Viruses",503,353,243,0.67,"10239"
"virus_comp_1260_cycle_2",0.111645495906347,1.38588137416552,4.93048675655084,1.73699168156217e-06,2.69641728822369e-05,4.75889867803703,"virus_comp_1260_cycle_2_20",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.117108911779164,1.44256826884286,5.37185180678918,1.493576957467e-07,6.39748796781697e-06,7.05099575280354,"virus_comp_1260_cycle_2_4",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.107170709965247,1.51748036725423,4.75244704631422,3.02954390985549e-06,3.599239742243e-05,4.20999065885286,"virus_comp_1260_cycle_2_15",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0915204397971868,1.39283893880017,4.12811219528936,4.66022537242014e-05,0.000190107606462219,1.65002285671015,"virus_comp_1260_cycle_2_9",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.103767790394963,1.2951747666839,5.00558208433409,2.10716245959048e-06,3.04616673064548e-05,4.62370806772467,"virus_comp_1260_cycle_2_19",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0986289113612496,1.29533813427207,5.05076436021229,1.00724830943023e-06,1.87127751020172e-05,5.26853725798659,"virus_comp_1260_cycle_2_21",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0909750210024086,1.32399638599024,5.21155732335543,3.3691848836126e-07,1.07098403275375e-05,6.27657257334055,"virus_comp_1260_cycle_2_17",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0896543448276283,1.24218261877457,5.29186209621827,2.25546295400903e-07,8.28077113114743e-06,6.65475059441286,"virus_comp_1260_cycle_2_10",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.088853141824309,1.38595385544946,4.15945332882768,4.09292286543577e-05,0.000173708227462857,1.77085999812592,"virus_comp_1260_cycle_2_14",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.085742216825674,1.37921493191382,3.93893317337746,0.0001003103186768,0.000326770464407247,0.936071360495228,"virus_comp_1260_cycle_2_3",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0827517638990693,1.31875170207008,4.09370640974229,5.37663455688746e-05,0.000208310816249258,1.51555336018442,"virus_comp_1260_cycle_2_13",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.106868114240877,1.34414905264192,4.67585266016232,5.42299561834604e-06,5.18321853935305e-05,3.68186772007015,"virus_comp_1260_cycle_2_2",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1260_cycle_2",0.0941810578934278,1.35562277441331,4.51326894340587,8.96124521069682e-06,6.70788355091966e-05,3.1863244816508,"virus_comp_1260_cycle_2_16",2832643,"species","Caudoviricetes sp.",24,19,19,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_12691_cycle_1",0.0636952500322618,1.25504366462332,3.9755137634813,9.1771474802736e-05,0.000307633943795258,1.03251085309024,"virus_comp_12691_cycle_1_1",2832643,"species","Caudoviricetes sp.",3,2,1,0.5,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_12691_cycle_1",0.0624852971311048,1.88559823871757,2.67792091128535,0.00779891472518471,0.0106802189220558,-2.93867813072749,"virus_comp_12691_cycle_1_3",2832643,"species","Caudoviricetes sp.",3,2,1,0.5,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1299_cycle_2",0.0507667610216832,1.17938948559554,3.74300882899404,0.00021853135800413,0.000573737833216291,0.207432646842222,"virus_comp_1299_cycle_2_1",1,"no rank","root",16,11,11,1,"1"
"virus_comp_13_cycle_1",0.0387942768607278,1.32863309164457,2.63899920983258,0.00891496012344448,0.0119805603695526,-3.11059891961721,"virus_comp_13_cycle_1_1",38018,"species","Bacteriophage sp.",4,1,1,1,"10239;12333;38018"
"virus_comp_13_cycle_1",0.043899410536377,1.27892282840314,2.68911814172571,0.00801517678863107,0.0109310754198724,-3.00803217114615,"virus_comp_13_cycle_1_2",38018,"species","Bacteriophage sp.",4,1,1,1,"10239;12333;38018"
"virus_comp_1310_cycle_1",0.0699012870239481,1.51425942585772,3.23269964690462,0.0017260014983086,0.00297928467581179,-1.59379641903946,"virus_comp_1310_cycle_1_3",10239,"superkingdom","Viruses",5,3,2,0.67,"10239"
"virus_comp_1310_cycle_1",0.0683772566132894,1.41387849973872,3.53032157700217,0.000683473176995169,0.00139653132366592,-0.746433987346283,"virus_comp_1310_cycle_1_4",10239,"superkingdom","Viruses",5,3,2,0.67,"10239"
"virus_comp_1314_cycle_1",0.0645313433337314,1.22352617155989,3.63118411362913,0.000343749533662799,0.0008047496673705,-0.190440689999568,"virus_comp_1314_cycle_1_8",1,"no rank","root",38,27,27,1,"1"
"virus_comp_13158_cycle_1",0.0540171182857593,1.40587970697926,2.72749735429141,0.00675002251017037,0.0094565730260594,-2.861933832658,"virus_comp_13158_cycle_1_2",1,"no rank","root",5,5,5,1,"1"
"virus_comp_13172_cycle_1",0.0563702200434023,1.24235888227468,3.27999267412737,0.00115548550189764,0.00211275728528793,-1.3000979340575,"virus_comp_13172_cycle_1_5",1623305,"genus","Skunavirus",5,5,3,0.66,"10239;2731341;2731360;2731618;2731619;1623305"
"virus_comp_13172_cycle_1",0.0652960152013534,1.2581673215908,3.7509820592963,0.000216510841588778,0.000571025742981578,0.233833409394908,"virus_comp_13172_cycle_1_3",1623305,"genus","Skunavirus",5,5,3,0.66,"10239;2731341;2731360;2731618;2731619;1623305"
"virus_comp_13387_cycle_1",0.0576067629599858,1.20205030651583,3.82864405002178,0.000155349283101028,0.000443498652082527,0.521336310937356,"virus_comp_13387_cycle_1_3",1,"no rank","root",5,4,4,1,"1"
"virus_comp_1340_cycle_1",0.0652974738510944,1.23340491440068,3.02440859780147,0.00317985025667899,0.00499659894272996,-2.18018741504439,"virus_comp_1340_cycle_1_2",2832643,"species","Caudoviricetes sp.",15,6,3,0.9,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1342_cycle_1",0.0859333816466459,1.25984907101387,4.99548091880062,1.32500951094603e-06,2.2048539559843e-05,5.01244063437145,"virus_comp_1342_cycle_1_10",1,"no rank","root",28,21,21,1,"1"
"virus_comp_1342_cycle_1",0.053418940648677,1.31183396126863,2.97500125436727,0.00324085939019265,0.00507866380048482,-2.24264776242036,"virus_comp_1342_cycle_1_18",1,"no rank","root",28,21,21,1,"1"
"virus_comp_1342_cycle_1",0.0665911760126355,1.25935607059803,3.73383276911121,0.000254821489290326,0.000643915421422712,0.0906622589813546,"virus_comp_1342_cycle_1_20",1,"no rank","root",28,21,21,1,"1"
"virus_comp_1342_cycle_1",0.0720241981129678,1.24830095106678,4.68485069112536,4.84754165399244e-06,4.81217332432812e-05,3.77755528133827,"virus_comp_1342_cycle_1_22",1,"no rank","root",28,21,21,1,"1"
"virus_comp_1342_cycle_1",0.0842631582836569,1.23325615530936,5.17541058637019,5.24371420270504e-07,1.36527272530097e-05,5.88128192390584,"virus_comp_1342_cycle_1_11",1,"no rank","root",28,21,21,1,"1"
"virus_comp_135_cycle_1",0.0858041848889635,1.51000197843917,4.24840414385946,2.82403982521681e-05,0.000134373199740548,2.13145109295223,"virus_comp_135_cycle_1_2",10239,"superkingdom","Viruses",14,11,10,0.86,"10239"
"virus_comp_135_cycle_1",0.0872817413478092,1.55610277749275,4.4201627760862,1.3509653569575e-05,8.83277555261492e-05,2.8195890992136,"virus_comp_135_cycle_1_5",10239,"superkingdom","Viruses",14,11,10,0.86,"10239"
"virus_comp_135_cycle_1",0.0961721900168077,1.39150010819278,5.52267774914826,7.02321561894387e-08,4.16530710938902e-06,7.76869447784191,"virus_comp_135_cycle_1_6",10239,"superkingdom","Viruses",14,11,10,0.86,"10239"
"virus_comp_1364_cycle_1",0.0758447671621325,1.21616075547585,4.99673992571957,1.01128270114663e-06,1.87127751020172e-05,5.24462314371321,"virus_comp_1364_cycle_1_5",1,"no rank","root",22,14,14,1,"1"
"virus_comp_138_cycle_1",0.0914834560633528,1.79220977834205,4.12007734737585,4.81730075790949e-05,0.000194457533211949,1.64683955759966,"virus_comp_138_cycle_1_2",1,"no rank","root",5,3,3,1,"1"
"virus_comp_138_cycle_1",0.0747393003802448,1.60463625941725,3.64653972990503,0.000309837200998109,0.000744188417350599,-0.0782616752062859,"virus_comp_138_cycle_1_1",1,"no rank","root",5,3,3,1,"1"
"virus_comp_1390_cycle_1",0.0607347504971015,1.24605383802885,2.98893610979804,0.00362739248489703,0.00562720242626883,-2.29098595312417,"virus_comp_1390_cycle_1_19",1978007,"order","Crassvirales",22,17,10,0.64,"10239;2731341;2731360;2731618;2731619;1978007"
"virus_comp_13909_cycle_1",0.0763008750181559,1.38052138725405,3.46221259525098,0.000632417174739848,0.00130956215324375,-0.73701200428611,"virus_comp_13909_cycle_1_1",2731619,"class","Caudoviricetes",1,1,1,1,"10239;2731341;2731360;2731618;2731619"
"virus_comp_1420_cycle_1",0.08721112000703,1.54021056830289,4.39667650894541,1.64666237081438e-05,9.84167975114643e-05,2.64594213419554,"virus_comp_1420_cycle_1_11",10239,"superkingdom","Viruses",27,23,22,0.93,"10239"
"virus_comp_1420_cycle_1",0.0991347938633442,1.53584084061799,4.84129700298854,2.51252675952886e-06,3.31288133367728e-05,4.41541561309922,"virus_comp_1420_cycle_1_1",10239,"superkingdom","Viruses",27,23,22,0.93,"10239"
"virus_comp_14204_cycle_1",0.0660912878335491,1.27103978545716,3.68386937632528,0.000301450381180431,0.000727823310720602,-0.0588146747114271,"virus_comp_14204_cycle_1_2",38018,"species","Bacteriophage sp.",3,2,1,0.5,"10239;12333;38018"
"virus_comp_1430_cycle_1",0.0703345003788454,1.22910668988543,3.46169407248699,0.000758444534136982,0.00151303083952209,-0.887768381771762,"virus_comp_1430_cycle_1_20",10239,"superkingdom","Viruses",53,35,17,0.54,"10239"
"virus_comp_14463_cycle_1",0.0576878460871511,3.12835656283032,2.41859547320333,0.0161328835189577,0.0202478278783111,-3.51985854128767,"virus_comp_14463_cycle_1_1",1,"no rank","root",2,2,2,1,"1"
"virus_comp_14463_cycle_1",0.0969950402935182,1.55639458103572,4.40568155341379,1.43625620989415e-05,9.05193627652636e-05,2.75019124655181,"virus_comp_14463_cycle_1_2",1,"no rank","root",2,2,2,1,"1"
"virus_comp_14513_cycle_1",0.071209562254621,1.42257594667937,4.13839284360868,4.74344344667827e-05,0.000192146842244603,1.64517782962615,"virus_comp_14513_cycle_1_1",2832643,"species","Caudoviricetes sp.",11,3,1,0.87,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_14666_cycle_1",0.0641667912399489,1.59580673698009,3.4380434188789,0.000672693273576304,0.00137860303700168,-0.76836570214608,"virus_comp_14666_cycle_1_3",2832643,"species","Caudoviricetes sp.",4,3,1,0.87,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_14666_cycle_1",0.0595327620744562,1.67401335556659,2.94866265068032,0.00346458382717503,0.00539272031780339,-2.23838424705895,"virus_comp_14666_cycle_1_1",2832643,"species","Caudoviricetes sp.",4,3,1,0.87,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_14666_cycle_1",0.0669071371566805,1.58546881760628,3.11299198056616,0.00204722816582891,0.00345890339485922,-1.78846302685383,"virus_comp_14666_cycle_1_2",2832643,"species","Caudoviricetes sp.",4,3,1,0.87,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1470_cycle_1",0.0560107727450572,1.25343459361389,2.84118849864212,0.00496444194188921,0.00729990731823887,-2.60158419434493,"virus_comp_1470_cycle_1_2",2832643,"species","Caudoviricetes sp.",55,30,12,0.52,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_14703_cycle_1",0.0748608344319508,1.3492982586647,3.75863600090312,0.000210162978438988,0.000559386615799054,0.267812623718712,"virus_comp_14703_cycle_1_2",1,"no rank","root",3,3,3,1,"1"
"virus_comp_14703_cycle_1",0.0713727709392468,1.29256654819015,4.34834562777958,1.85411670495853e-05,0.000105670660271928,2.50928073195781,"virus_comp_14703_cycle_1_1",1,"no rank","root",3,3,3,1,"1"
"virus_comp_14703_cycle_1",0.0671562040810685,1.29962464238093,3.837108477139,0.00015023725489731,0.000433290237627778,0.570085027536713,"virus_comp_14703_cycle_1_3",1,"no rank","root",3,3,3,1,"1"
"virus_comp_148_cycle_1",0.0614656863202765,1.42385406266906,3.71790314305794,0.000240201045493205,0.000615947913775812,0.122540552917767,"virus_comp_148_cycle_1_3",1,"no rank","root",24,13,13,1,"1"
"virus_comp_14858_cycle_1",0.0497073609373254,1.39784615462035,2.7216414912837,0.00687033314201522,0.00960766660065369,-2.87861838320937,"virus_comp_14858_cycle_1_2",1,"no rank","root",3,3,3,1,"1"
"virus_comp_14963_cycle_1",0.0785607953461947,1.28569331700304,5.30912984530211,2.85200024764299e-07,9.70099495999741e-06,6.46068474293208,"virus_comp_14963_cycle_1_2",1,"no rank","root",5,4,4,1,"1"
"virus_comp_14963_cycle_1",0.0786455296918103,1.35901990098788,4.45066212818199,1.49705934952003e-05,9.28337339260008e-05,2.7343769095819,"virus_comp_14963_cycle_1_1",1,"no rank","root",5,4,4,1,"1"
"virus_comp_150_cycle_1",0.0456619836586374,1.42089904146363,2.44363731280671,0.0161136786889828,0.0202449423180974,-3.58953824103825,"virus_comp_150_cycle_1_143",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0511909228559856,1.39162689771831,2.76776428574057,0.00668178277030544,0.00937232477120466,-2.8225629501782,"virus_comp_150_cycle_1_81",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0623573776984576,1.55423408670887,3.34533528701959,0.000950760782632334,0.00181145773494941,-1.10753770641385,"virus_comp_150_cycle_1_2",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0469699070325495,1.36391656445817,2.56415371026984,0.0116777235501415,0.0152000982394357,-3.32870481528966,"virus_comp_150_cycle_1_147",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0745495526745897,1.43649236147427,3.48559856220233,0.00105817028327518,0.00197223840871515,-1.07986026826119,"virus_comp_150_cycle_1_155",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0615820544847143,1.39109652696807,3.45070854039117,0.000817172188273076,0.00160936276106831,-0.923108569106869,"virus_comp_150_cycle_1_151",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0508318718975064,1.36591676045784,2.7351990835118,0.00725844242154437,0.0100772973115439,-2.90736714851883,"virus_comp_150_cycle_1_78",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0453997872089063,1.43237506504749,2.73829176150808,0.00661627798156637,0.00929171279378446,-2.85188731556649,"virus_comp_150_cycle_1_49",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0534404286023721,1.18578200149368,3.34359268364891,0.00114681431925419,0.00210188710018616,-1.25162862126916,"virus_comp_150_cycle_1_15",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0616345640134699,1.37029081843282,3.18748252218536,0.0025228171861372,0.00410934940248968,-1.88311943105289,"virus_comp_150_cycle_1_196",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0367649276075118,1.34170307689915,2.3683320028512,0.0188935217719463,0.0232822140961704,-3.76661974176978,"virus_comp_150_cycle_1_41",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0617766052822066,1.40611939405795,3.86007231604336,0.000152069308801369,0.000435856643441841,0.565787808151264,"virus_comp_150_cycle_1_24",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0522070617945151,1.29412759005527,2.901276319618,0.00448160215845206,0.00671369546146348,-2.48163222015259,"virus_comp_150_cycle_1_44",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0488516224569875,1.31046570257707,3.10417142367385,0.0021341037447551,0.00357694345044822,-1.84934441180064,"virus_comp_150_cycle_1_65",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0694743523044453,1.34733336817225,4.12993527507559,5.61011927894754e-05,0.000214128810102403,1.51028887114535,"virus_comp_150_cycle_1_156",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_150_cycle_1",0.0537744797252923,1.3047694389325,2.94145931616145,0.00397619744007884,0.00608666093904854,-2.38052973620229,"virus_comp_150_cycle_1_122",10239,"superkingdom","Viruses",334,233,146,0.64,"10239"
"virus_comp_1505_cycle_1",0.0532418115644988,1.31766690139576,3.22284848360711,0.00142375979999465,0.00253319724414432,-1.48658462390128,"virus_comp_1505_cycle_1_4",1,"no rank","root",9,7,7,1,"1"
"virus_comp_1505_cycle_1",0.0648896756832536,1.23948854502441,4.39979633018188,1.83132196014555e-05,0.00010536934561733,2.54369758408023,"virus_comp_1505_cycle_1_5",1,"no rank","root",9,7,7,1,"1"
"virus_comp_15100_cycle_1",0.057926410019446,1.39045102337052,2.93744440704928,0.0035873910439793,0.00557262289101687,-2.32375897387787,"virus_comp_15100_cycle_1_1",2832643,"species","Caudoviricetes sp.",1,1,1,1,"10239;2731341;2731360;2731618;2731619;2788787;2832643"
"virus_comp_1517_cycle_1",0.0494778586018911,1.17293906443295,3.22043306574408,0.00141531652938908,0.00252011326595607,-1.49172127612909,"virus_comp_1517_cycle_1_10",1623305,"genus","Skunavirus",42,33,19,0.62,"10239;2731341;2731360;2731618;2731619;1623305"
"virus_comp_1518_cycle_1",0.0519123064341384,1.25183242390713,3.18942463361159,0.00159230877501265,0.0027901592398517,-1.59158458021875,"virus_comp_1518_cycle_1_23",10239,"superkingdom","Viruses",31,19,8,0.53,"10239"
"virus_comp_1518_cycle_1",0.0557344995518377,1.21448249220669,3.39677536330344,0.000776768131701707,0.00154317953251133,-0.948546680599018,"virus_comp_1518_cycle_1_21",10239,"superkingdom","Viruses",31,19,8,0.53,"10239"
"virus_comp_152_cycle_1",0.106964319143561,1.60901377463403,5.79063193746815,1.86707390568711e-08,1.53901090044939e-06,9.03802656183718,"virus_comp_152_cycle_1_8",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_152_cycle_1",0.0862420442986942,1.39072019617347,4.63213809332936,5.86751389308706e-06,5.43370411656142e-05,3.60791296912586,"virus_comp_152_cycle_1_9",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_152_cycle_1",0.0816626504270667,1.7013555015135,3.95815848081463,9.29733513220272e-05,0.000310762083248337,1.03550919787413,"virus_comp_152_cycle_1_6",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_152_cycle_1",0.0866516669851592,1.57410355142549,4.25101960084943,2.79072702237262e-05,0.000133366768651816,2.14385757248873,"virus_comp_152_cycle_1_5",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_152_cycle_1",0.0911167536806086,1.77163894886249,4.09827302939451,5.26936838071804e-05,0.000205603322997515,1.56259917079968,"virus_comp_152_cycle_1_2",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_152_cycle_1",0.0879370596377874,1.64170801191517,4.50485738715121,9.34920346115912e-06,6.88695567920459e-05,3.16899414613927,"virus_comp_152_cycle_1_7",10239,"superkingdom","Viruses",27,16,16,1,"10239"
"virus_comp_15228_cycle_1",0.0814068757152204,1.77049655745842,4.1008624176488,5.21364180936361e-05,0.000205389586260443,1.55459408560787,"virus_comp_15228_cycle_1_3",2959999,"no rank","unclassified Carjivirus",2,2,1,0.93,"10239;2731341;2731360;2731618;2731619;1978007;2942964;2942972;2948652;2959999"
