"ORF","Variance","Range","Mean_Abs_Value","Pattern_Correlation","N_Timepoints","Variance_Percentile","Correlation_Percentile"
"virus_comp_2309_cycle_1_1",4.53202156531531,6.01680776957717,1.88692793289534,0.924386616979897,8,53.1,70.7
"virus_comp_808_cycle_4_32",5.48712864202,7.50815694794373,1.9998406399388,0.904819546211409,8,77.3,79.9
"edge_1468_14",5.23074181063105,6.29902887616576,2.10007646954003,0.954522357626124,8,72.7,52.3
"virus_comp_2283_cycle_1_5",5.32481586045902,6.50211268477948,2.26299505204933,0.963732723385685,8,74.1,44.1
"virus_comp_2343_cycle_1_4",5.52785813505717,5.12654749674039,2.59816483742641,0.938695487384465,8,78.2,63.4
"edge_284_6",6.7011090689343,7.20126624314244,2.26291498373323,0.974731252078177,8,89.7,30.6
"virus_comp_1795_cycle_1_4",3.64343394368277,4.98976411087255,1.89090205941982,0.984443285120615,8,23.3,12.4
"virus_comp_7248_cycle_1_3",5.15504272483418,6.47211233665687,2.07012006998651,0.968463556245926,8,70.9,38.8
"edge_1631_4",3.30390145247611,4.63555267407526,1.87594898034963,0.986628234684023,8,14.1,9.5
"virus_comp_808_cycle_4_46",5.6421541718762,7.57876708460216,1.9782028896129,0.9035196439449,8,79.4,80.6
"virus_comp_808_cycle_4_30",5.67613811742937,7.57450945763391,2.04220559868419,0.912131858861312,8,80.2,76.7
"virus_comp_14666_cycle_1_3",6.59307309685472,5.8649472583891,2.33372579000777,0.702399991994167,8,88.9,97.6
"virus_comp_126_cycle_1_210",4.21288243461064,5.65870497043218,2.20013588602497,0.939593820454999,8,37.6,62.6
"virus_comp_808_cycle_4_23",5.62807062075661,7.52880985708554,1.98870838808866,0.909157060236339,8,79.2,77.9
"virus_comp_17785_cycle_1_2",5.50394720243072,5.74066889560557,1.97793433971804,0.976578725069106,8,77.9,26.9
"edge_2254_2",4.63114316198701,6.44937441461059,1.87512965517439,0.947763450145941,8,57.1,56.8
"virus_comp_2311_cycle_1_11",4.78336032405203,5.9114221417358,1.96861040553944,0.963985669557088,8,61.8,43.7
"edge_1474_3",7.81891840507645,7.22337580453986,2.50319130005396,0.98033774179502,8,94,19.5
"virus_comp_17959_cycle_1_3",8.90179373544591,7.92947314128369,2.73525227369888,0.938806594128816,8,96.7,63.3
"virus_comp_62_cycle_1_38",3.14584025051219,4.90670357492156,1.87146250617135,0.925677174401132,8,11,69.6
"virus_comp_808_cycle_4_2",5.86925765557691,7.62335124898685,2.05985660767199,0.905096868042284,8,82.8,79.7
"virus_comp_126_cycle_1_208",5.6825063489205,6.04754943832238,2.60348832736533,0.955806922202475,8,80.4,51.3
"virus_comp_155_cycle_2_128",4.83425379971155,5.33897905999822,2.38788932682497,0.993554149012533,8,62.9,1.4
"virus_comp_126_cycle_1_147",4.67323354203561,5.80385253704694,2.21575854026707,0.960593904862692,8,59.1,47.5
"virus_comp_808_cycle_4_35",5.79603598982332,7.8849007042087,2.05568142320891,0.879102761290925,8,81.9,86
"virus_comp_490_cycle_1_3",6.58170047893538,6.33898792070933,2.26672722204545,0.98444323710622,8,88.7,12.5
"edge_284_13",5.60848926084511,6.34446016571524,2.098068422931,0.983500254227508,8,79.1,13.5
"edge_2381_19",2.68652753434643,4.96820684315477,1.55212488344775,0.910162035320239,8,3.9,77.6
"virus_comp_3468_cycle_1_2",3.13889912947945,4.99548912392775,1.56313739894524,0.943323293969317,8,10.8,59.6
"virus_comp_3264_cycle_1_8",7.54402794504268,6.62628398819228,2.37298145280069,0.873632359633715,8,92.9,86.7
"virus_comp_18200_cycle_1_2",5.24922049512938,6.0913418854135,2.12945043262688,0.925025795659909,8,73.1,70.2
"virus_comp_808_cycle_4_16",5.15881556629009,6.49023422197261,2.06544386305368,0.947996853082665,8,71.1,56.7
"edge_1627_21",4.39716187977699,6.42846136496465,2.02295442533909,0.943217050663757,8,45.6,59.7
"virus_comp_2382_cycle_1_6",4.18407371233373,5.44692407940769,1.93612381689825,0.982623083133022,8,36.5,14.8
"virus_comp_126_cycle_1_207",4.38637589187612,5.70351271544764,2.41952281248591,0.967695921766858,8,44.7,39.8
"virus_comp_164_cycle_1_3",4.5344698051479,5.70641748547232,2.38503593739629,0.978157622391841,8,53.6,24.2
"virus_comp_613_cycle_1_13",3.38540079467574,5.17652017222466,1.67153779584313,0.966728446509336,8,15.9,41.2
"virus_comp_808_cycle_4_15",5.63389008050819,7.49336705232101,2.01831571773316,0.912809748511991,8,79.3,76.3
"virus_comp_7271_cycle_1_1",4.01077005672227,5.45372460718659,2.20631868271863,0.989614736306624,8,32.6,5.5
"virus_comp_3464_cycle_1_6",6.1555829214797,8.01529305493814,2.06328499007566,0.907722753790489,8,85.4,78.8
"virus_comp_155_cycle_1_18",4.63186404254142,5.77272042930011,2.41342686707002,0.977489914116849,8,57.2,25.4
"virus_comp_245_cycle_1_43",6.35603494739879,6.82519264786736,2.16640811641667,0.991255368380988,8,86.6,3.2
"virus_comp_18153_cycle_1_7",3.91584159310719,4.85014628062798,2.02073769624663,0.913985576868048,8,30.2,75.8
"virus_comp_2332_cycle_1_10",3.56074375148116,5.56697787633952,1.70597936392161,0.942063296595713,8,20.7,60.6
"virus_comp_158_cycle_1_4",4.54981674777633,5.78092980967312,2.38043416481435,0.976820051835431,8,53.7,26.5
"virus_comp_2133_cycle_1_4",3.6608933188908,5.19606338537337,1.66043299780609,0.892268429378537,8,23.9,83.4
"virus_comp_547_cycle_1_11",3.25868343976067,4.58729956435165,2.0689856578018,0.967157480460341,8,13.2,40.6
"virus_comp_155_cycle_2_101",4.3233092474641,5.35017313891265,2.08921668581256,0.968174377561378,8,41.1,39.2
"virus_comp_536_cycle_1_2",4.65847229410595,5.28753456714068,2.07260556190184,0.860707442754019,8,58.5,88.2
"virus_comp_155_cycle_2_197",3.7332163905553,5.00861890808123,1.98259352546803,0.96871949580184,8,25.4,38.4
"virus_comp_536_cycle_1_1",4.06251898924,5.41948437499314,2.19595701361404,0.807738651607623,8,33.7,93.5
"virus_comp_2382_cycle_1_9",5.16577190585984,5.73765025504427,2.16974940707906,0.967412571488577,8,71.4,40.2
"virus_comp_1968_cycle_1_7",4.76018744448604,6.58635777628366,1.42587984593565,0.898297524024014,8,61.4,81.4
"virus_comp_155_cycle_2_105",5.13868670178435,5.753724408498,2.51281766676447,0.988306615570505,8,70.5,7.3
"virus_comp_811_cycle_1_1",6.81502188477486,7.84762601368874,2.03058590461873,0.888498121474815,8,90.3,84.1
"virus_comp_126_cycle_1_182",5.15107256471063,6.0666551715398,2.39965878825121,0.944466454863348,8,70.8,58.8
"virus_comp_464_cycle_1_67",4.21438326499842,5.55495345073157,1.7699826220738,0.908478668576774,8,37.7,78.3
"virus_comp_808_cycle_4_38",6.62247554976248,7.96811891476429,2.10855001328611,0.893240822880678,8,89.2,82.8
"virus_comp_2308_cycle_1_4",4.45021441208636,5.66734276404762,2.00673538563505,0.978372438112237,8,48.8,23.4
"virus_comp_155_cycle_1_17",4.61858215460589,5.70886398856839,2.38737467460003,0.98115232387396,8,56.8,17.5
"virus_comp_1260_cycle_2_12",5.3215019955378,5.74553730845025,2.16648200286144,0.989239890811729,8,74,6.1
"virus_comp_11007_cycle_1_2",3.3683498397384,4.9268584866393,1.84580772278697,0.951305436832446,8,15.4,54.7
"virus_comp_155_cycle_1_107",4.49836531602856,5.75723602742104,2.39113109721349,0.973536445547968,8,51,32.6
"virus_comp_2239_cycle_1_1",6.77546355341866,7.6889194171305,2.0555814983173,0.982351567231271,8,90.1,15.5
"virus_comp_62_cycle_1_22",3.25758635360559,4.99998805748618,1.88206431903353,0.925139079993569,8,13.1,70.1
"virus_comp_808_cycle_4_43",5.97721064338936,7.78020367360427,2.07158041130253,0.903624881097803,8,84,80.5
"edge_1633_14",4.97906854262139,5.5259822657565,2.31501067476874,0.976022831696669,8,67,28
"virus_comp_2641_cycle_1_8",3.94612183591936,5.19976374636491,1.91431759624505,0.982897872806362,8,31.2,14.4
"virus_comp_2109_cycle_1_2",5.43970375112684,6.14522190607681,2.35331286349267,0.941211428206101,8,76.6,61.3
"virus_comp_17906_cycle_1_36",4.29782075608076,5.085686799055,1.94789840866489,0.985109089441314,8,40.2,11.6
"virus_comp_155_cycle_1_131",4.57143862522273,5.779707938727,2.40291327412174,0.97603285373314,8,54.7,27.9
"virus_comp_3522_cycle_1_1",4.31384946335532,5.42644372508479,2.16672571784036,0.994202754847937,8,40.7,1.1
"virus_comp_2438_cycle_1_2",6.40508275235862,7.41753071712245,2.62595125834464,0.918863489032951,8,87.2,73
"edge_3513_16",4.63934521906431,5.68311378632774,1.93807084222025,0.981170903009265,8,57.7,17.4
"virus_comp_490_cycle_1_4",5.56399386317428,6.0290263774175,1.97088809218773,0.986136934087717,8,78.5,9.8
"virus_comp_158_cycle_1_5",4.885078890356,5.67092603830247,2.38221670228499,0.98607886583403,8,64.3,10
"virus_comp_155_cycle_1_214",4.63361294020241,5.73731082634057,2.38930534005976,0.981117665342795,8,57.3,17.7
"edge_1468_47",5.31327627370652,5.57692223466353,2.21662892846047,0.980356387708605,8,73.7,19.4
"virus_comp_163_cycle_1_23",5.01158929709609,5.36761224835436,2.42291316856301,0.987737292650594,8,67.6,8.2
"virus_comp_2915_cycle_1_7",5.95589688298602,7.3205394234424,2.08153623408626,0.917384074509343,8,83.7,73.9
"virus_comp_1260_cycle_2_17",8.33572175444895,7.33911058644425,2.59113572593965,0.97224818930109,8,95.7,34.3
"virus_comp_155_cycle_1_19",4.48171085385605,5.67514584306594,2.3221104144033,0.981588651529839,8,50.3,16.2
"virus_comp_155_cycle_1_126",4.93388142078521,5.7826694489226,2.40601184634093,0.98358144109169,8,66.2,13.4
"virus_comp_2109_cycle_1_3",5.21983013012076,6.43651085558378,2.45793764730649,0.952130713278388,8,72.3,53.9
"virus_comp_10609_cycle_1_2",2.89423117935724,4.70963177258199,1.76991911313919,0.990941269680397,8,7.2,3.8
"virus_comp_4695_cycle_1_3",5.4630642746936,5.77951999152592,2.44875030558955,0.967151451429898,8,76.9,40.7
"virus_comp_155_cycle_1_59",4.45752027211427,5.67981673608275,2.39246038491407,0.978608144116605,8,49.1,22.9
"virus_comp_155_cycle_1_78",4.35427333405132,5.6415902415597,2.32969874515964,0.975719124637599,8,42.7,28.7
"virus_comp_69_cycle_1_4",3.12460890081794,4.5173427637465,2.00054797125968,0.985823873228391,8,10.2,10.7
"virus_comp_155_cycle_1_213",4.58651639909446,5.78321823450286,2.38514611394978,0.976846640563864,8,55.7,26.3
"edge_1633_38",4.89904350527758,6.16805886724583,2.25884487708468,0.9712246110781,8,64.6,36
"virus_comp_808_cycle_4_51",6.12236961520347,7.41741515812255,2.2112809429398,0.933832577645189,8,85.1,65.4
"virus_comp_808_cycle_4_31",5.53604663997196,7.48789676202172,2.01541957936133,0.907268221143047,8,78.3,78.9
"virus_comp_155_cycle_2_23",4.55136665016803,5.77059373891434,2.40292913538936,0.976984685744284,8,53.8,26.2
"virus_comp_1191_cycle_1_3",3.47472963165443,4.97688168476811,1.98399039648587,0.96173776809195,8,19.2,46.6
"virus_comp_3404_cycle_1_2",6.12718406275948,5.49919306878821,2.4480494376164,0.931876868635986,8,85.2,66.9
"virus_comp_155_cycle_1_60",4.57844466091628,5.81803683977629,2.46026416645512,0.965412828900144,8,55.2,42.2
"virus_comp_155_cycle_1_125",4.47791714256799,5.64955602427917,2.3388139056227,0.98235681386746,8,50.2,15.4
"virus_comp_155_cycle_2_60",5.05073677250789,5.96408764124855,2.46388298199896,0.976846462507773,8,68.7,26.4
"virus_comp_1420_cycle_1_1",6.33198597951925,7.70433663751587,1.92231065798666,0.874775883091489,8,86.4,86.4
"virus_comp_16658_cycle_1_1",7.14517746240128,6.7806735502303,2.35369142678864,0.97616802703325,8,91.9,27.4
"edge_284_18",6.65173223722508,6.60098944573716,2.20836656281151,0.982700277188313,8,89.5,14.7
"virus_comp_155_cycle_2_158",4.63642020210891,5.80309028688125,2.4273081013548,0.973083679290008,8,57.4,33.5
"virus_comp_155_cycle_2_151",4.29477722763112,5.60693910822469,2.34481130746842,0.979735358195319,8,40,20.6
"virus_comp_155_cycle_1_110",4.38700356995298,5.72630077871327,2.36275001238841,0.973407017741449,8,44.8,32.9
"edge_284_1",5.69080077443914,6.67385644969358,2.08702221891251,0.967792715020361,8,80.5,39.7
"virus_comp_164_cycle_1_26",4.66428785179095,5.78598591067847,2.45695197466374,0.974866809824345,8,58.8,30.3
"virus_comp_808_cycle_4_41",5.27253563202758,7.17913783435889,1.91318050823449,0.924532294294472,8,73.2,70.5
"virus_comp_155_cycle_2_112",5.09645894533076,5.76602190497668,2.48183407933989,0.985743361375906,8,69.7,11
"virus_comp_475_cycle_1_24",3.88058531279698,5.36228874115183,1.93488677373657,0.985970517587357,8,29.1,10.2
"virus_comp_155_cycle_1_162",4.37797825138523,5.67096632149763,2.33478910145559,0.977860538032167,8,44.4,24.6
"virus_comp_150_cycle_1_24",4.48901491644068,5.60682820779028,2.33871560327088,0.985834397820083,8,50.6,10.6
"virus_comp_454_cycle_1_6",2.77440972127975,4.83273363785529,1.69667608364407,0.933450478481074,8,5.3,65.7
"virus_comp_155_cycle_2_31",4.65908977779871,5.76592067880198,2.47014721617581,0.974101193713702,8,58.6,32
"virus_comp_155_cycle_2_33",4.53162863192061,5.70075486776101,2.41087070527915,0.978628819224812,8,53,22.7
"edge_1627_15",4.04972130924009,5.84861254787516,1.93065735336423,0.972203646127568,8,33.2,34.4
"virus_comp_155_cycle_1_124",4.61762169605727,5.72197104863481,2.38748557026608,0.979534273444292,8,56.6,21
"virus_comp_155_cycle_1_57",4.47537155402526,5.69407095495478,2.36669124820264,0.979664586489303,8,50.1,20.8
"virus_comp_155_cycle_1_58",4.55809874434569,5.77426520498232,2.4558708469699,0.969788692486916,8,54,37
"virus_comp_155_cycle_1_79",4.45868570116246,5.70303688413403,2.3524893829234,0.978260925187817,8,49.2,23.7
"virus_comp_164_cycle_1_7",4.57304672731159,5.72872126204549,2.41089019180224,0.977514769166799,8,54.8,25.1
"virus_comp_155_cycle_1_20",4.41694669076018,5.71008330716403,2.39531457575962,0.97266965959602,8,46.8,33.8
"edge_3278_1",3.81730380038757,5.58009704506077,1.92800969644578,0.987700301115803,8,27.6,8.3
"virus_comp_164_cycle_1_8",4.55370826658773,5.7345527419162,2.42805265993289,0.974699872511748,8,53.9,31
"edge_1627_28",4.98719020411345,6.17975094591638,2.1218401694036,0.970132769322817,8,67.2,36.6
"edge_1633_25",4.31157207156529,5.88806952734207,2.14662815151914,0.959762701715857,8,40.6,48.1
"virus_comp_155_cycle_1_155",4.3823106842583,5.63543379189554,2.36413065180934,0.978883169630849,8,44.5,22.3
"virus_comp_301_cycle_1_51",3.23980104555397,4.68720745004789,1.60802063591277,0.941023979775921,8,12.7,61.5
"virus_comp_155_cycle_1_97",4.47151654699867,5.74351898957778,2.40126201154205,0.97208506716243,8,49.7,34.7
"virus_comp_155_cycle_1_158",4.48413221030019,5.76792010468342,2.37285009001698,0.972705225612423,8,50.4,33.7
"virus_comp_7421_cycle_1_3",4.40149038995874,5.40935269750915,2.01043205592182,0.978825011809591,8,45.8,22.4
"virus_comp_155_cycle_1_212",4.56113574357457,5.71679651665112,2.34471728358739,0.981036356984768,8,54.1,17.9
"virus_comp_155_cycle_1_156",4.53429496806102,5.73745883956644,2.38025400864752,0.975961687134068,8,53.5,28.3
"virus_comp_155_cycle_1_42",4.47500414897188,5.6942569654861,2.39851448860698,0.975798029379574,8,50,28.6
"virus_comp_164_cycle_1_15",4.68306328736877,5.73981779486567,2.44928656438305,0.978166332281905,8,59.3,24.1
"virus_comp_613_cycle_1_22",2.84892965139238,4.57423594142215,1.6562646778328,0.979929977135655,8,6.4,20
"virus_comp_2332_cycle_1_9",3.90505305761742,5.27056484130514,1.57890534807238,0.9398288187938,8,29.9,62.4
"virus_comp_155_cycle_2_196",5.32010056408097,6.16903968894115,2.36761793011229,0.966327826627218,8,73.9,41.3
"virus_comp_155_cycle_1_157",4.6022954488546,5.75871396091579,2.40099680007131,0.975964336197888,8,56,28.2
"virus_comp_155_cycle_1_205",4.58289520639846,5.69654716500101,2.36463327546823,0.981248729570032,8,55.5,17.3
"virus_comp_155_cycle_1_169",4.47234760226394,5.70547491037313,2.35510625321322,0.978770842593838,8,49.8,22.5
"virus_comp_163_cycle_1_12",5.2080124408711,6.13836955268631,2.39701965421092,0.971085951887195,8,72.1,36.1
"virus_comp_1430_cycle_1_14",3.6278749615998,5.32554411813534,1.83191849944033,0.983250344584716,8,22.7,13.7
"edge_284_14",6.39846780007235,6.4301774013633,2.21664288081536,0.994110831587984,8,87.1,1.2
"virus_comp_155_cycle_1_65",4.51669765650994,5.71216170153596,2.4374832775483,0.973398745016521,8,52.2,33
"virus_comp_809_cycle_1_2",6.16580215739583,7.97672125265185,2.12003986407632,0.889959281117943,8,85.5,83.9
"virus_comp_155_cycle_1_106",4.65831516956289,5.64550872869345,2.40144185590441,0.983751963921042,8,58.4,13.2
"virus_comp_155_cycle_1_71",4.4389094319837,5.68365357359195,2.36542616235342,0.977712343915688,8,47.9,24.9
"virus_comp_155_cycle_1_21",4.35873956630446,5.66051553875208,2.37398310127115,0.975452143384395,8,43.1,29.1
"virus_comp_155_cycle_1_114",4.40400745325788,5.71069910068959,2.33828735672826,0.974436054373277,8,45.9,31.7
"virus_comp_876_cycle_1_8",3.24330707501836,5.41543136114521,1.58371774881451,0.866888591127879,8,12.8,87.6
"virus_comp_2080_cycle_1_8",3.65138809684887,5.43117673952961,1.87763033219639,0.963808408769262,8,23.5,43.9
"virus_comp_62_cycle_1_29",4.00286634305162,5.40580828923162,2.00406929540789,0.938106065774267,8,32.5,63.6
"virus_comp_1545_cycle_1_6",7.97185480747084,7.91900203466371,2.87866746809952,0.967269390804374,8,94.6,40.4
"virus_comp_155_cycle_1_104",4.63767041139326,5.86378010626478,2.44552912848286,0.964343557379649,8,57.6,43.3
"virus_comp_163_cycle_1_13",4.37579917958385,5.6931905216979,2.21561907127448,0.968053156727933,8,44.3,39.3
"virus_comp_155_cycle_1_62",4.56661022023525,5.78081337406679,2.45790892836558,0.966937490643594,8,54.5,41
"virus_comp_155_cycle_1_153",4.52315608137567,5.70345506393031,2.41193719850473,0.976299756078591,8,52.9,27.2
"virus_comp_155_cycle_1_76",4.44350424826211,5.69688926290475,2.37704439583755,0.976624473864484,8,48.4,26.8
"edge_1633_56",2.89430517077493,4.79144869313155,1.81549118813505,0.976304141877906,8,7.3,27.1
"virus_comp_1278_cycle_1_11",4.90170836013094,5.94642409630771,1.82610812619577,0.961140293107332,8,64.9,46.9
"virus_comp_155_cycle_1_132",4.45913044750807,5.6243425642049,2.33222500785312,0.980940916319527,8,49.3,18.1
"virus_comp_155_cycle_1_171",4.34616321401869,5.68033603541827,2.32313438347391,0.975366310743853,8,42.1,29.5
"virus_comp_155_cycle_2_114",4.61903637808301,5.6663129027099,2.42771133629777,0.980700880321091,8,56.9,18.5
"virus_comp_164_cycle_1_12",4.5114286786568,5.67060934104564,2.40501415611721,0.97915026278827,8,52,21.9
"virus_comp_2171_cycle_1_7",4.41945347642147,4.82146026438585,1.77293950174222,0.68264762270696,8,46.9,97.9
"virus_comp_155_cycle_1_63",4.63720643257665,5.8290057849895,2.48880304407751,0.962960716157625,8,57.5,45.5
"virus_comp_155_cycle_2_32",4.35926470746976,5.59496928583919,2.34887513871517,0.98055364287661,8,43.2,18.9
"virus_comp_18186_cycle_1_1",4.87702232641224,6.01639694702916,1.78704090118082,0.960606476017608,8,63.9,47.4
"virus_comp_155_cycle_1_77",4.32952811168955,5.6444692986367,2.37069451311592,0.972009361458669,8,41.5,34.8
"edge_1631_6",2.99657793592779,4.6635984650772,1.7329992302752,0.967792900085696,8,8.1,39.6
"virus_comp_150_cycle_1_4",4.41966607800015,5.50811452265534,2.37269919515019,0.940689125581169,8,47,61.7
"virus_comp_155_cycle_1_38",4.81104280816941,5.85654184302019,2.45864627168561,0.97235419348613,8,62.2,34
"virus_comp_852_cycle_1_1",4.33618047897527,5.57916759098273,2.34028821714161,0.980305429621778,8,41.7,19.6
"virus_comp_15983_cycle_1_2",2.81900163704947,4.6727780212123,1.76920965022876,0.961097545880113,8,5.8,47
"edge_1732_43",4.58012922834426,5.89849083102434,2.53487767164459,0.970956021726361,8,55.3,36.2
"virus_comp_155_cycle_1_154",4.39016413810139,5.6127732300149,2.34483121535409,0.980606624245071,8,45.3,18.8
"virus_comp_2391_cycle_1_7",3.56747854301433,4.91570683143238,1.53470480131762,0.969385164119197,8,21,37.5
"virus_comp_155_cycle_1_89",4.323351080602,5.61350859509593,2.33042970409758,0.980631304157624,8,41.2,18.7
"virus_comp_155_cycle_1_174",4.429324606051,5.68906087066685,2.34690608035974,0.977243114807936,8,47.4,25.9
"virus_comp_155_cycle_2_30",4.5326363264118,5.66046638611013,2.42168652941291,0.977807449706215,8,53.3,24.8
"virus_comp_164_cycle_1_9",4.49947651737064,5.61491403451721,2.37045110253943,0.982452924397293,8,51.1,15.1
"virus_comp_155_cycle_1_152",4.51682572997892,5.6356428155505,2.3862750777153,0.979809794627767,8,52.3,20.3
"virus_comp_155_cycle_1_101",4.35225028343732,5.64943291807892,2.38188977292157,0.973920745171161,8,42.5,32.3
"virus_comp_155_cycle_1_151",4.57425069345535,5.75963602509933,2.42548419236676,0.973375387171767,8,54.9,33.2
"virus_comp_164_cycle_1_28",4.41456687016252,5.59418714088482,2.35795969672776,0.981259536822905,8,46.6,17.2
"virus_comp_155_cycle_1_84",4.52262361767229,5.77395453782793,2.45885481165707,0.963485294508825,8,52.8,44.4
"virus_comp_2376_cycle_1_4",4.24207562404636,5.48650697742439,2.02380413849705,0.962438487858881,8,38.9,46
"virus_comp_155_cycle_2_22",4.42486740029253,5.63621386274311,2.36767129400412,0.979736434625428,8,47.2,20.5
"virus_comp_164_cycle_1_10",4.51772549119958,5.69172147336853,2.41359528923268,0.977505684235516,8,52.4,25.2
"virus_comp_164_cycle_1_18",4.56522928756513,5.68260095133488,2.42839724068493,0.978180207574379,8,54.4,23.9
"virus_comp_155_cycle_1_109",4.38708290569425,5.66488226428688,2.38048107767123,0.975355354438852,8,44.9,29.6
"virus_comp_155_cycle_1_92",4.47491765770088,5.67668806696452,2.35333362818267,0.978241707936153,8,49.9,23.8
"virus_comp_2915_cycle_1_1",5.7257437626917,6.86274136581487,2.0983282867909,0.954173899126257,8,81,52.5
"virus_comp_155_cycle_2_46",5.27788983175032,5.95777139928331,2.55632852052634,0.99089108430197,8,73.3,3.9
"virus_comp_155_cycle_1_102",4.2526488557679,5.57447453229808,2.32986676909965,0.979383967963903,8,39.2,21.3
"virus_comp_347_cycle_1_3",4.85954834773108,6.07444834054293,1.93023498146994,0.953469858702869,8,63.5,52.8
"virus_comp_155_cycle_1_54",4.58499605423002,5.81636150676201,2.47241980460261,0.960656409699741,8,55.6,47.2
"virus_comp_3124_cycle_1_7",2.51468541438478,4.83018697735164,1.50838143184072,0.887723603359091,8,1.9,84.4
"virus_comp_62_cycle_1_1",3.37059401543576,4.85883201076215,1.99807598755917,0.963460794475844,8,15.5,44.5
"virus_comp_155_cycle_2_72",4.32538705781812,5.5348786899868,2.3117492885507,0.983892577922398,8,41.4,13
"virus_comp_3522_cycle_1_3",3.15968826851706,4.61207480787399,2.05341948501284,0.979776535228082,8,11.3,20.4
"virus_comp_155_cycle_1_163",4.18534679767164,5.61879962615579,2.33396610540154,0.971861247678443,8,36.8,35
"virus_comp_69_cycle_1_23",3.77789191979216,4.8054550622926,2.12126212358221,0.980754136684713,8,26.6,18.4
"edge_1468_73",3.25219654546897,5.23304499952264,1.75692310123097,0.881268046774436,8,12.9,85.7
"virus_comp_150_cycle_1_33",4.69577864639991,5.86930988687439,2.21256727597906,0.94053188048454,8,60.2,62
"edge_48732_29",4.18462397160464,5.28262808649873,2.25069881934341,0.993552277266876,8,36.6,1.5
"virus_comp_155_cycle_2_122",4.78418567606345,5.46513614365993,2.38198607068962,0.99048150066535,8,61.9,4.2
"virus_comp_1097_cycle_1_8",6.47363615847431,7.03368596694969,2.20616266900316,0.989659181612578,8,87.7,5.1
"virus_comp_155_cycle_1_68",4.39363800055505,5.70457048992751,2.37938115263887,0.97153010129405,8,45.4,35.2
"virus_comp_155_cycle_1_49",4.34677557342896,5.67859378259032,2.35863639271145,0.974722265019565,8,42.3,30.7
"virus_comp_285_cycle_1_1",3.42747018777273,4.96613074262764,1.8638351798025,0.957958595450329,8,17.9,49.9
"virus_comp_155_cycle_1_14",4.42920349412225,5.65430843883037,2.3891729171332,0.974565977132438,8,47.3,31.3
"virus_comp_809_cycle_1_5",4.4118974907218,6.55783299298158,1.8253209690161,0.93998253918512,8,46.5,62.3
"virus_comp_18289_cycle_1_2",4.2470972720136,5.66760811015994,1.95323068580483,0.994354929429923,8,39,0.9
"virus_comp_155_cycle_2_67",4.84985740751668,5.7697072634044,2.3994195808788,0.980249681532229,8,63.1,19.8
"virus_comp_2477_cycle_1_5",6.87704942129073,6.3868392918575,2.45073206993425,0.968724858174843,8,90.5,38.3
"virus_comp_2386_cycle_1_10",3.40990908529792,4.8113721425516,2.12267012628241,0.86717523665135,8,16.9,87.5
"virus_comp_164_cycle_1_13",4.38740592698583,5.59851508732743,2.34778467476542,0.981442771086269,8,45,16.7
"edge_284_3",6.08865185193037,6.94843109493404,2.09530464629653,0.962478988490608,8,84.9,45.9
"virus_comp_155_cycle_1_70",4.38876804286483,5.65065698257713,2.35399010001076,0.975393585793704,8,45.2,29.2
"virus_comp_155_cycle_1_121",4.33800469784563,5.63392839796814,2.2994435392929,0.975043056387113,8,41.9,30.2
"virus_comp_155_cycle_2_97",4.85419753000033,5.49384309142413,2.41990511322362,0.988888329833709,8,63.3,6.6
"virus_comp_155_cycle_1_45",4.27491392460435,5.5731904845008,2.31806217392656,0.97848114516433,8,39.7,23.3
"virus_comp_2344_cycle_1_4",5.38174167321343,6.19892963326223,2.23801296465235,0.948541139848213,8,75.6,56.1
"virus_comp_155_cycle_1_90",4.2269370809981,5.63079881052334,2.32236301344461,0.974280509800338,8,38.4,31.9
"virus_comp_155_cycle_1_52",4.30126579369549,5.63127373958854,2.29122572268958,0.975531694270144,8,40.3,28.9
"virus_comp_155_cycle_2_191",5.36258044109082,6.20292072152104,2.5712437886555,0.983896801170116,8,75.3,12.9
"edge_1468_58",6.20084383324341,6.79424102090771,2.2645873006849,0.951498135695988,8,85.8,54.6
"virus_comp_457_cycle_1_1",2.58557015736269,5.01550998939462,1.51508815854069,0.558189904191212,8,2.2,99.6
"virus_comp_126_cycle_1_203",4.53425802111411,6.03852817030137,2.16690933579692,0.958796880368882,8,53.4,48.6
"virus_comp_155_cycle_1_98",4.41602588320868,5.61463877487831,2.37763484299844,0.976698347977688,8,46.7,26.7
"virus_comp_155_cycle_1_165",3.97092075152726,5.37438866977895,2.20407589172639,0.983668615592607,8,31.6,13.3
"virus_comp_155_cycle_2_155",4.57598380502991,5.49475018632367,2.44228495073426,0.989055640083605,8,55,6.5
"virus_comp_155_cycle_2_68",4.2245785764725,5.59213147473326,2.3172520577152,0.974703670071897,8,38.2,30.8
"virus_comp_126_cycle_1_193",4.43656665598107,5.73236628622225,2.28201623721476,0.97212781659673,8,47.7,34.5
"edge_2654_4",3.41228819228199,5.57423110096143,2.05248232144413,0.800033364350155,8,17,94.2
"edge_2254_6",4.64223763356882,6.26313326618515,2.10603337265324,0.961841238387287,8,58.1,46.5
"virus_comp_18153_cycle_1_5",7.11946893903566,6.42845686287964,2.76932526757801,0.967933146466408,8,91.8,39.4
"virus_comp_155_cycle_1_135",4.36499612396487,5.55504831846211,2.35201176735773,0.977416810852315,8,43.6,25.6
