"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","onset_timeline_combinedt0-6",-10.4141265044765,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",22.7220862501276,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",28.7782166982071,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",29.0395471021826,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",48.4812673591562,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",48.481227853007,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-1.72514575900549,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","SexMale",-8.74468283123315,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-2.49345453499994,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",2.43308266929933,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-26.128974662307,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","feeding_first_yearFormula",4.33622931814861,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",8.54339172938884,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Delivery.ModeC-Section",3.40910933858251,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-9.6011524073358,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",58.7190862065542,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",53.1903621036795,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",52.0867803982189,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",33.0063829519748,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-22.7511118638001,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-1.56393191360747,NA,NA,NA,"virus_comp_15100_cycle_1"
"fixed","cond","(Intercept)",-8.23709662050526,4.67586626534856,-1.76161937768578,0.0781336277041632,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-3.7071564317675,3.96667146913653,-0.934576120208532,0.350006790288433,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",1.32084283104355,3.09760101620697,0.426408315381085,0.669810343244776,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-4.06677237097693,2.11432992590293,-1.92343319798597,0.0544256684413143,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-0.615865471200692,2.94022271170098,-0.209462184190939,0.834087453221927,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-24.5253246008071,21620.1454661236,-0.00113437370896674,0.999094900925549,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-28.2207186698942,163575.703826062,-0.000172523901837541,0.999862345843037,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-3.56906446308153,2.16475805838229,-1.64871286620763,0.0992064730219132,"virus_comp_15228_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-4.08130833733849,1.99254412041322,-2.04829007073234,0.0405315853280187,"virus_comp_15228_cycle_1"
"fixed","cond","SexMale",-0.21754452584789,2.7177468911617,-0.080045911028492,0.936200741372379,"virus_comp_15228_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.178401052804978,0.272454742759845,0.654791511418942,0.512601996670326,"virus_comp_15228_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",1.01728670083421,2.95055019639467,0.344778645717415,0.730260788088232,"virus_comp_15228_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",0.135060408546557,4.71258301211724,0.0286595287975369,0.977136134438905,"virus_comp_15228_cycle_1"
"fixed","cond","feeding_first_yearFormula",-1.08750687939048,3.52634699031593,-0.308394744583276,0.757781980446131,"virus_comp_15228_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.707765503973662,3.13860309423741,-0.225503347420113,0.82158772156647,"virus_comp_15228_cycle_1"
"fixed","cond","Delivery.ModeC-Section",7.34209867004013,7.24028200233628,1.01406252790582,0.310552917004259,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",2.56789015788508,7.09032833845326,0.362168017517403,0.71722647788113,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",9.83689078545579,4.03044311275332,2.44064746983512,0.0146609587009821,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",7.79744174867447,4.48840191437928,1.73724231862886,0.0823444081283345,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",28.8318981183516,21620.1456373057,0.00133356632291145,0.998935968335521,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",30.077189692256,163575.703840698,0.00018387320968857,0.999853290405671,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",3.57130384749976,2.71383360787382,1.31596271677751,0.188186556676561,"virus_comp_15228_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",3.47266552204598,2.44755114480076,1.41883266849105,0.155947805986503,"virus_comp_15228_cycle_1"
"fixed","cond","(Intercept)",-71.8589407837924,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-94.3865988292493,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-37.2149488289885,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",6.0691748644887e-05,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-3.78143431922274,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",24.8257145697495,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-54.6740101296632,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",55.8241392914461,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",38.1873449328692,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","SexMale",107.194188464478,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-7.95494365842572,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-224.918044184861,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-69.3766765930771,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","feeding_first_yearFormula",103.118231939539,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",54.8213470699084,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Delivery.ModeC-Section",134.13701949682,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",118.929919885627,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",198.496961973174,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",150.222230090494,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-42.2458547741453,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-23.3644855931206,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-147.496126260896,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-58.9480660142639,NA,NA,NA,"virus_comp_15234_cycle_1"
"fixed","cond","(Intercept)",-47.4962856072636,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC",8.97179239766584,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-27.9248296966404,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-0.000303302601560493,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",10.5532723283351,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",8.3360507346472,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",7.80103052224191,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",7.69830750216141,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-70.4682755918107,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","SexMale",37.702525631765,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-10.8256598174476,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",87.1317707992723,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-8.20387924006076,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","feeding_first_yearFormula",-51.1428028185147,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.08919579344816,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Delivery.ModeC-Section",0.446001017098523,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.84567375990357,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.33563988800093,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.45067709325419,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-128.718461186596,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-71.315785868554,NA,NA,NA,"virus_comp_155_cycle_1"
"fixed","cond","(Intercept)",-47.4962856072636,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC",8.97179239766584,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-27.9248296966404,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-0.000303302601560493,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",10.5532723283351,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",8.3360507346472,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",7.80103052224191,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",7.69830750216141,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-70.4682755918107,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","SexMale",37.702525631765,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-10.8256598174476,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",87.1317707992723,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-8.20387924006076,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","feeding_first_yearFormula",-51.1428028185147,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.08919579344816,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Delivery.ModeC-Section",0.446001017098523,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.84567375990357,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.33563988800093,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.45067709325419,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-128.718461186596,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-71.315785868554,NA,NA,NA,"virus_comp_159_cycle_1"
"fixed","cond","(Intercept)",-40.0586399361726,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-1.48494843695902,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-29.0071865226743,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",1.98144153877086e-05,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",4.86209208724401,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",4.54793223606917,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",4.86109481643059,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",4.54762200322585,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",11.9653305869661,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","SexMale",23.2974319541891,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-10.0513298238103,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",91.4584114969651,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",41.03992707475,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","feeding_first_yearFormula",-28.4951266279855,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",6.59475998789682,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Delivery.ModeC-Section",114.247998193976,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.56520390249566,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-92.4974218857037,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-15.7290697789023,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-4.53700678683062,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-4.48059728657483,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-92.9488296464784,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-159.9839229526,NA,NA,NA,"virus_comp_160_cycle_1"
"fixed","cond","(Intercept)",-6.93811374352404,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-24.8595992352329,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-35.8199597049244,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-18.7731680408818,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",0.935112892436674,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",0.669165952023013,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",0.918274871206617,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",1.69724254578032,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",1.79633092280084,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","SexMale",-3.61365356266867,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.683619029219821,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",-1.94952632131565,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-65.0756068249764,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","feeding_first_yearFormula",-31.2368622226208,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-62.4218036905001,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-15.8675871370538,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",1.91590276146131,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",5.91356132064467,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-3.74436106140635,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.97775282270137,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-1.65715356435514,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-10.9506065787089,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-15.0825450785349,NA,NA,NA,"virus_comp_16363_cycle_1"
"fixed","cond","(Intercept)",-206.428147770641,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC",114.62718147228,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-10.0427646320912,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-30.7454134745731,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",67.6144247577065,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-3.10507843102409,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-18.8892333752895,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",97.6455481025802,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-4.55191193909275,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","SexMale",102.147036553628,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.446869631027853,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",2.09938535938692,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",59.8236647376872,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","feeding_first_yearFormula",-145.609749154885,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-101.666945323977,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-0.953015943806294,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",98.4755995171626,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",115.928760473977,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",18.5116033234037,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",88.3536845305028,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-0.963646427348367,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-89.0549651940419,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-6.09651356089696,NA,NA,NA,"virus_comp_16393_cycle_1"
"fixed","cond","(Intercept)",-47.4962856072636,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC",8.97179239766584,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-27.9248296966404,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-0.000303302601560493,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",10.5532723283351,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",8.3360507346472,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",7.80103052224191,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",7.69830750216141,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-70.4682755918107,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","SexMale",37.702525631765,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-10.8256598174476,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",87.1317707992723,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-8.20387924006076,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","feeding_first_yearFormula",-51.1428028185147,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",5.08919579344816,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Delivery.ModeC-Section",0.446001017098523,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-4.84567375990357,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",0.00119837727709316,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-20.5357559372305,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-8.33563988800093,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-7.45067709325419,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-128.718461186596,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-71.315785868554,NA,NA,NA,"virus_comp_164_cycle_1"
"fixed","cond","(Intercept)",-8.72936989547972,4.10106434421565,-2.12856204214208,0.0332905117676102,"virus_comp_16559_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-0.15357820499055,3.12718888935094,-0.0491106263243426,0.960831135045065,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",1.34935408841508,3.02642360267009,0.445857641086527,0.655700081754725,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-3.03678840770368,2.20616400211834,-1.37650165843871,0.168666374223914,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-2.83877249455009,6.98541670021457,-0.406385562433647,0.684459326169196,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-5.67307288675388,3.54867844416577,-1.59864382643086,0.109899765761636,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-3.14176556915925,6.11403495180213,-0.513861237942909,0.607349009678183,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-5.67372534523245,3.54729841129032,-1.59944969026969,0.109720718784132,"virus_comp_16559_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-2.85181418289303,1.96873544111478,-1.4485512493635,0.147462943958127,"virus_comp_16559_cycle_1"
"fixed","cond","SexMale",0.522152608127871,3.05160219675032,0.171107691783653,0.864139087899819,"virus_comp_16559_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.174372477262908,0.275887026743344,0.63204304791441,0.527358748343193,"virus_comp_16559_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",1.96717755308704,2.72501503050671,0.72189603766011,0.470358397560714,"virus_comp_16559_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",0.0338628982859486,4.5550526425255,0.00743413983184476,0.994068469241132,"virus_comp_16559_cycle_1"
"fixed","cond","feeding_first_yearFormula",-0.453509833790624,4.0813941363531,-0.111116402542749,0.911524041940161,"virus_comp_16559_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",0.113948738655478,2.86512822266733,0.0397709037082451,0.968275773348306,"virus_comp_16559_cycle_1"
"fixed","cond","Delivery.ModeC-Section",6.68084819420044,7.36863453807014,0.906660271951846,0.364586478334356,"virus_comp_16559_cycle_1"
