"effect","component","term","estimate","std.error","statistic","p.value","gene"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-34.5782908563622,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",8.29916549266248,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",42.0497353922855,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-21.4258513201622,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-12.7557430497947,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",33.1044715174367,NA,NA,NA,"virus_comp_12035_cycle_1"
"fixed","cond","(Intercept)",-26.2264092832396,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-51.66942245183,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-8.95350878419993,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-88.7358451948404,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-0.0322140893171664,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-2.23008437815834,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-5.64045814740318,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-6.9588106507395,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-46.723843965989,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","SexMale",13.7231242649497,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-1.54448424268092,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",42.3505772170786,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-7.03451070516796,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","feeding_first_yearFormula",-37.2079333997317,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-48.3796182330159,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-0.632538382288413,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.18080573043379,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.888945669078008,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-2.76848098831848,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-26.6471301464473,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-4.40649827893664,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-2.25940114593711,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-3.55216386941673,NA,NA,NA,"virus_comp_12451_cycle_1"
"fixed","cond","(Intercept)",-18.9979207093105,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC",-7.66767825944081,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-6",-13.7945785915589,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-12",3.82185590604841,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-18",5.0741406843858,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-24",-176.662437225191,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-30",-93.771556677255,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-36",-113.239825713784,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","onset_timeline_combinedt0-over42",-128.538455290258,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","SexMale",-0.299945454572983,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.377775850119882,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","HLA.CategoryHigh Risk",0.65557792194913,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","HLA.CategoryLow/No Risk",0.488034097005539,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","feeding_first_yearFormula",3.53185211709972,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",2.86032956667792,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Delivery.ModeC-Section",-89.8101603702697,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-5.75943953523853,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-191.057529869043,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-5.02443639077842,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",187.283303557941,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-33.2764692328271,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-39.0025812638677,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",126.118080899748,NA,NA,NA,"virus_comp_1260_cycle_2"
"fixed","cond","(Intercept)",-21.2289988457157,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-47.2152362327994,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-17.5874117914169,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-19.9062511745569,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-22.206666711488,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-41.8665409878065,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",5.66460946432953,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",4.92346710944176,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",12.2550749099548,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","SexMale",-9.28667816011881,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",1.50487399474578,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",6.3841092717539,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-49.6948256352744,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","feeding_first_yearFormula",6.58069710958678,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",8.10786655037059,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Delivery.ModeC-Section",34.6261238477456,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-7.00438749104612,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",71.2332499452347,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",84.5501371730721,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-18.4196374344906,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-47.6308111148381,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",57.804296801653,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",44.8925885922313,NA,NA,NA,"virus_comp_12691_cycle_1"
"fixed","cond","(Intercept)",5.39369156723908,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-46.1134343267188,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-5.00326632844902,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",0.993753206556169,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-24.4428854381885,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-77.7733380606464,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-7.03638763212151,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-71.7635059809845,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-69.9865646884686,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","SexMale",-28.8218511215907,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-2.26550186508296,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",3.01974910854574,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",0.442528366263584,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","feeding_first_yearFormula",-27.1465462629697,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-25.4447473387306,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Delivery.ModeC-Section",3.09370641454656,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-3.97441609251403,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",45.7534708388226,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-21.5884400129105,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",126.229959294405,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",49.948594931052,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-25.9195449123431,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-34.3802357663527,NA,NA,NA,"virus_comp_1276_cycle_1"
"fixed","cond","(Intercept)",-18.8588395450782,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-0.543395835046635,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-13.8499435660116,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",0.67370150089017,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-53.1549453655512,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-12.9812462155743,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-9.20003763025601,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-7.64043085334817,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-34.2023969862788,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","SexMale",-1.49395495464628,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.783956741632395,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",1.15802561129742,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",1.73149655575303,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","feeding_first_yearFormula",0.905292383715014,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-0.427953638745297,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-1.13361895470858,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.38591536782078,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",1.16067974437087,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",56.7583855824728,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",6.55726499228154,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",3.1694148354255,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.1325238602051,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",23.9261628356282,NA,NA,NA,"virus_comp_13180_cycle_1"
"fixed","cond","(Intercept)",-621.721165545184,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-574.100686937132,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",314.163113221791,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-5.16602809818993,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-15.7123518327077,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-11.8085527922304,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-9.44067805910508,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-10.5409712872528,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-166.389326855035,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","SexMale",-290.342640543438,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.53174354293209,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",622.875927064204,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",670.674191994511,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","feeding_first_yearFormula",15.0690286732317,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-23.2627292153882,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-58.1270770048842,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-54.090529316459,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-571.849551746898,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-14.0833086707407,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",550.359876996891,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-31.5008424310711,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",547.377407234529,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",703.757721300623,NA,NA,NA,"virus_comp_138_cycle_1"
"fixed","cond","(Intercept)",-51.8478059568791,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-98.2219554323803,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-30.8467732153901,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-1.11710266450299,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-2.46588716511984,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-1.75576181656873,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-2.66617747717245,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-1.32481043192484,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-26.2966025753326,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","SexMale",-45.7547171940178,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-0.212248499256085,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",45.4561762648331,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",3.34155624367755,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","feeding_first_yearFormula",-34.3007356050592,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-69.2394235201654,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Delivery.ModeC-Section",0.785685746864862,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-25.2553859548407,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-0.861562128813109,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",0.957472243778963,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-0.162302977026379,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",3.65855267212854,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-3.30258147809951,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-26.7962229786669,NA,NA,NA,"virus_comp_1390_cycle_1"
"fixed","cond","(Intercept)",-63.8343642764319,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC",51.1689346554544,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-78.5901760249742,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-79.8371186689129,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-144.255125759446,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",60.855584353453,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",51.7632627777447,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-76.8543214924297,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",74.4731434195312,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","SexMale",1.61291192908156,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",-2.43701168319968,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",2.82443940547395,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",17.6528903525622,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","feeding_first_yearFormula",11.1725670340529,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-1.86852673007878,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-147.895034820283,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-71.4120774663791,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-28.8712147287334,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",157.244247621495,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",-52.1591071188384,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-64.9175781093472,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-30.7618124057813,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-59.1171914758058,NA,NA,NA,"virus_comp_1414_cycle_1"
"fixed","cond","(Intercept)",-122.038690168743,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-73.1108886970453,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-10.9148303492916,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-0.821829408769798,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-0.188477863374942,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",1.51210645389507,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",-3.05621958334097,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",-5.09958136584445,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",-104.652466667349,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","SexMale",5.35126137740939,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",1.60031668890962,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",113.716812144706,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",99.654856519831,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","feeding_first_yearFormula",-38.8010749927791,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",-16.7767066754464,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Delivery.ModeC-Section",-41.1487581178064,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-6",-1.57264304269549,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-12",-15.1119896123521,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-18",-1.2990527504578,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-24",62.0742885426323,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-30",-2.95661938871716,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-36",-13.4981916689935,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","Dx.StatusCELIAC:onset_timeline_combinedt0-over42",-35.4738268776407,NA,NA,NA,"virus_comp_14463_cycle_1"
"fixed","cond","(Intercept)",-53.6621056146037,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","Dx.StatusCELIAC",-3.24130609210281,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-6",-15.2294024763785,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-12",-8.3777317911063,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-18",-8.48299632264779,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-24",-39.1942239667142,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-30",44.232482811124,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-36",43.3601499496708,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","onset_timeline_combinedt0-over42",51.6048113707588,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","SexMale",-6.9196324620045,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","Age.at.Gluten.Introduction..months.",0.733994624951403,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","HLA.CategoryHigh Risk",4.38053422363507,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","HLA.CategoryLow/No Risk",-51.3856800857606,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","feeding_first_yearFormula",7.21638239003812,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","feeding_first_yearBreastmilk_and_formula",7.22921939218167,NA,NA,NA,"virus_comp_14666_cycle_1"
"fixed","cond","Delivery.ModeC-Section",41.2727082340624,NA,NA,NA,"virus_comp_14666_cycle_1"
